"indicator","subtopic","short.description","population","group","percent.06","percent.08","percent.10","percent.12","percent.14","percent.16","percent.18","p.value.18.06","p.value.18.08","p.value.18.10","p.value.18.12","p.value.18.14","p.value.18.16","p.value.16.06","p.value.16.08","p.value.16.10","p.value.16.12","p.value.16.14"
"ind_17","Gambling harm","Household-level gambling harm","adults","Asian",NA,8.2,6.4,8.2,3.8,2.8,5.2,NA,0.7,0.7,0.4,0.6,0.3,NA,NA,NA,NA,NA
"ind_17","Gambling harm","Household-level gambling harm","adults","European/Other",NA,4,5.4,8.8,5.1,5.6,5.9,NA,0.1,0.7,0,0.5,0.8,NA,NA,NA,NA,NA
"ind_17","Gambling harm","Household-level gambling harm","adults","Least (1-3)",NA,3.3,2.3,3.5,3.3,2.8,5.4,NA,0.3,0.1,0.3,0.2,0.1,NA,NA,NA,NA,NA
"ind_17","Gambling harm","Household-level gambling harm","adults","Mid (4-7)",NA,5.4,6.3,11.1,5.7,7.1,6,NA,0.8,0.8,0,0.9,0.6,NA,NA,NA,NA,NA
"ind_17","Gambling harm","Household-level gambling harm","adults","Most (8-10)",NA,10.7,11.9,17,8.4,6.5,9.7,NA,0.7,0.4,0,0.6,0.1,NA,NA,NA,NA,NA
"ind_17","Gambling harm","Household-level gambling harm","adults","Non-gambler",NA,NA,4.8,8.5,4.1,2.6,4.2,NA,NA,0.7,0,0.9,0.2,NA,NA,NA,NA,NA
"ind_17","Gambling harm","Household-level gambling harm","adults","Non-problem gambler",NA,NA,4.7,10.6,4.9,6.1,7.5,NA,NA,0.1,0.1,0.1,0.3,NA,NA,NA,NA,NA
"ind_17","Gambling harm","Household-level gambling harm","adults","Low-risk gambler",NA,NA,13.6,28.6,13.6,8.9,5.6,NA,NA,0.1,0,0.2,0.5,NA,NA,NA,NA,NA
"ind_17","Gambling harm","Household-level gambling harm","adults","Moderate-risk or problem gambler",NA,NA,47.2,34.1,39.5,35.6,29.6,NA,NA,0.2,0.8,0.6,0.7,NA,NA,NA,NA,NA
"ind_18","Gambling harm","Friend/family member gambled more than intended","adults","Total",35.5,NA,21.9,18.1,13.4,12.2,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0.3
"ind_18","Gambling harm","Friend/family member gambled more than intended","adults","Men",34.1,NA,20.5,16.2,13.2,12.8,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0.1,0.8
"ind_18","Gambling harm","Friend/family member gambled more than intended","adults","Women",36.9,NA,23.2,19.8,13.5,11.7,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0.3
"ind_18","Gambling harm","Friend/family member gambled more than intended","adults","15-24",39.7,NA,23.5,28.7,15.5,11.2,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0.3
"ind_18","Gambling harm","Friend/family member gambled more than intended","adults","25-44",39,NA,24.3,20.4,17.5,15.8,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0.4
"ind_18","Gambling harm","Friend/family member gambled more than intended","adults","45-64",34.1,NA,22.9,13.9,11,11.9,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0.3,0.6
"ind_18","Gambling harm","Friend/family member gambled more than intended","adults","65+",25,NA,12.9,10.7,8.2,7.5,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,0.1,0.7
"ind_18","Gambling harm","Friend/family member gambled more than intended","adults","Maori",59.7,NA,42,36.4,26.4,25.3,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0.8
"ind_18","Gambling harm","Friend/family member gambled more than intended","adults","Pacific",54.8,NA,38.7,30.8,24.5,18.7,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0.2
"ind_18","Gambling harm","Friend/family member gambled more than intended","adults","Asian",29.5,NA,22.6,19,13,3.9,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0
"ind_18","Gambling harm","Friend/family member gambled more than intended","adults","European/Other",32.6,NA,19.7,16,12,12.6,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0.6
"ind_18","Gambling harm","Friend/family member gambled more than intended","adults","Least (1-3)",28.8,NA,15.5,8.2,11.7,10.2,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,0.3,0.5
"ind_18","Gambling harm","Friend/family member gambled more than intended","adults","Mid (4-7)",35.3,NA,21.6,17.8,11.8,12.6,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0.6
"ind_18","Gambling harm","Friend/family member gambled more than intended","adults","Most (8-10)",43.6,NA,29.5,27.3,18.4,14,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0.1
"ind_18","Gambling harm","Friend/family member gambled more than intended","adults","Non-gambler",NA,NA,13.4,13,9.3,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.1
"ind_18","Gambling harm","Friend/family member gambled more than intended","adults","Non-problem gambler",NA,NA,21.1,18,13.4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.7
"ind_18","Gambling harm","Friend/family member gambled more than intended","adults","Low-risk gambler",NA,NA,39.2,55.4,31.8,22.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.3
"ind_18","Gambling harm","Friend/family member gambled more than intended","adults","Moderate-risk or problem gambler",NA,NA,57.6,43.5,47.8,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.3,0.3
"ind_19","Attitudes to gambling harm","Pokies in pubs/clubs are more harmful than other gambling activities","adults","Total",NA,NA,59.8,NA,38.3,37.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.7
"ind_19","Attitudes to gambling harm","Pokies in pubs/clubs are more harmful than other gambling activities","adults","Men",NA,NA,58.5,NA,37.5,40.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.3
"ind_19","Attitudes to gambling harm","Pokies in pubs/clubs are more harmful than other gambling activities","adults","Women",NA,NA,60.9,NA,39,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1
"ind_19","Attitudes to gambling harm","Pokies in pubs/clubs are more harmful than other gambling activities","adults","15-24",NA,NA,62.3,NA,37.3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.3
"ind_19","Attitudes to gambling harm","Pokies in pubs/clubs are more harmful than other gambling activities","adults","25-44",NA,NA,61.9,NA,37.2,40.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.3
"ind_19","Attitudes to gambling harm","Pokies in pubs/clubs are more harmful than other gambling activities","adults","45-64",NA,NA,59.5,NA,39.1,38.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.9
"ind_19","Attitudes to gambling harm","Pokies in pubs/clubs are more harmful than other gambling activities","adults","65+",NA,NA,52.9,NA,39.8,38.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.7
"ind_19","Attitudes to gambling harm","Pokies in pubs/clubs are more harmful than other gambling activities","adults","Maori",NA,NA,70.6,NA,43.5,46.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.5
"ind_19","Attitudes to gambling harm","Pokies in pubs/clubs are more harmful than other gambling activities","adults","Pacific",NA,NA,53.5,NA,41.6,33.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1
"ind_19","Attitudes to gambling harm","Pokies in pubs/clubs are more harmful than other gambling activities","adults","Asian",NA,NA,35.1,NA,26.5,17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.2
"ind_19","Attitudes to gambling harm","Pokies in pubs/clubs are more harmful than other gambling activities","adults","European/Other",NA,NA,62.8,NA,39.7,41.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.5
"ind_19","Attitudes to gambling harm","Pokies in pubs/clubs are more harmful than other gambling activities","adults","Least (1-3)",NA,NA,64.7,NA,41,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.5
"ind_19","Attitudes to gambling harm","Pokies in pubs/clubs are more harmful than other gambling activities","adults","Mid (4-7)",NA,NA,57.7,NA,37.2,36.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.8
"ind_19","Attitudes to gambling harm","Pokies in pubs/clubs are more harmful than other gambling activities","adults","Most (8-10)",NA,NA,56.8,NA,36.9,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.5
"ind_19","Attitudes to gambling harm","Pokies in pubs/clubs are more harmful than other gambling activities","adults","Non-gambler",NA,NA,59.8,NA,31.4,27.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.3
"ind_19","Attitudes to gambling harm","Pokies in pubs/clubs are more harmful than other gambling activities","adults","Non-problem gambler",NA,NA,59.8,NA,40.2,41.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.5
"ind_19","Attitudes to gambling harm","Pokies in pubs/clubs are more harmful than other gambling activities","adults","Low-risk gambler",NA,NA,59.1,NA,50,44.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,0.6
"ind_19","Attitudes to gambling harm","Pokies in pubs/clubs are more harmful than other gambling activities","adults","Moderate-risk or problem gambler",NA,NA,59.2,NA,61.7,48.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,0.4
"ind_2","Gambling participation","Pokies at pub/club/casino","adults","Total",21.5,22.8,20.2,16.5,14.7,11.9,13,0,0,0,0,0.2,0.5,NA,NA,NA,NA,NA
"ind_2","Gambling participation","Pokies at pub/club/casino","adults","Men",22.2,25.5,23.6,16.8,14.7,11.6,13.2,0,0,0,0.2,0.5,0.5,NA,NA,NA,NA,NA
"ind_2","Gambling participation","Pokies at pub/club/casino","adults","Women",20.7,20.1,17.1,16.2,14.7,12.3,12.7,0,0,0,0.1,0.3,0.8,NA,NA,NA,NA,NA
"ind_2","Gambling participation","Pokies at pub/club/casino","adults","15-24",21.6,32.2,21.6,18.4,16.5,13.7,14.2,0.2,0,0.2,0.5,0.7,0.9,NA,NA,NA,NA,NA
"ind_2","Gambling participation","Pokies at pub/club/casino","adults","25-44",23.6,23.5,21.7,17.4,19.8,14.5,13.6,0,0,0,0.1,0,0.7,NA,NA,NA,NA,NA
"ind_2","Gambling participation","Pokies at pub/club/casino","adults","45-64",20.8,18,21.1,15.6,11.4,10.8,12.6,0,0.1,0,0.3,0.6,0.4,NA,NA,NA,NA,NA
"ind_2","Gambling participation","Pokies at pub/club/casino","adults","65+",17.2,19.3,13.8,14.5,9.6,7.5,11.3,0.1,0,0.4,0.3,0.5,0,NA,NA,NA,NA,NA
"ind_2","Gambling participation","Pokies at pub/club/casino","adults","Maori",34.4,24.2,31.7,20.5,19.6,20.9,16.7,0,0,0,0.2,0.3,0.2,NA,NA,NA,NA,NA
"ind_2","Gambling participation","Pokies at pub/club/casino","adults","Pacific",24.4,17.8,20.5,11.5,17.7,12.4,14.2,0,0.4,0.1,0.5,0.4,0.6,NA,NA,NA,NA,NA
"ind_2","Gambling participation","Pokies at pub/club/casino","adults","Asian",16.8,10.9,16.4,12.4,4.5,7.7,6.4,0,0.5,0.1,0.1,0.5,0.7,NA,NA,NA,NA,NA
"ind_2","Gambling participation","Pokies at pub/club/casino","adults","European/Other",20.4,24.4,20,16.9,15.7,12.1,13.5,0,0,0,0.1,0.2,0.4,NA,NA,NA,NA,NA
"ind_2","Gambling participation","Pokies at pub/club/casino","adults","Least (1-3)",19,21.1,17,15.7,12.3,10.3,8.3,0,0,0,0,0.1,0.4,NA,NA,NA,NA,NA
"ind_2","Gambling participation","Pokies at pub/club/casino","adults","Mid (4-7)",23.1,22.7,23.6,15.9,15.4,13.2,13,0,0,0,0.3,0.4,0.9,NA,NA,NA,NA,NA
"ind_2","Gambling participation","Pokies at pub/club/casino","adults","Most (8-10)",21.8,24.6,19.8,18.1,16.6,11.7,18.4,0.3,0.1,0.6,0.9,0.5,0,NA,NA,NA,NA,NA
"ind_2","Gambling participation","Pokies at pub/club/casino","adults","Non-problem gambler",NA,NA,20.4,20.6,18.5,14,17.8,NA,NA,0.3,0.2,0.7,0.1,NA,NA,NA,NA,NA
"ind_2","Gambling participation","Pokies at pub/club/casino","adults","Low-risk gambler",NA,NA,47.3,66.4,38.2,49.9,23.1,NA,NA,0,0,0.2,0,NA,NA,NA,NA,NA
"ind_2","Gambling participation","Pokies at pub/club/casino","adults","Moderate-risk or problem gambler",NA,NA,84.6,62.8,79.1,72.5,59.9,NA,NA,0.1,0.9,0.3,0.4,NA,NA,NA,NA,NA
"ind_20","Attitudes to gambling harm","Know what to do to help a friend or family member","adults","Total",71,NA,61.7,45.3,59.6,56.2,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0.1
"ind_20","Attitudes to gambling harm","Know what to do to help a friend or family member","adults","Men",70.9,NA,61.3,44.5,59.6,56.4,NA,NA,NA,NA,NA,NA,NA,0,NA,0.2,0,0.3
"ind_20","Attitudes to gambling harm","Know what to do to help a friend or family member","adults","Women",71.2,NA,62,45.9,59.7,56,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0.2
"ind_20","Attitudes to gambling harm","Know what to do to help a friend or family member","adults","15-24",70.5,NA,53.1,38.1,48.4,44.8,NA,NA,NA,NA,NA,NA,NA,0,NA,0.2,0.2,0.5
"ind_20","Attitudes to gambling harm","Know what to do to help a friend or family member","adults","25-44",73.1,NA,65.2,50,63.4,60,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,0,0.3
"ind_20","Attitudes to gambling harm","Know what to do to help a friend or family member","adults","45-64",73.4,NA,67.8,47.8,64.4,59.8,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0.2
"ind_20","Attitudes to gambling harm","Know what to do to help a friend or family member","adults","65+",61.8,NA,50.5,39.1,56.3,54.2,NA,NA,NA,NA,NA,NA,NA,0.1,NA,0.4,0,0.6
"ind_20","Attitudes to gambling harm","Know what to do to help a friend or family member","adults","Maori",64.1,NA,54.1,46,59.5,57.6,NA,NA,NA,NA,NA,NA,NA,0.1,NA,0.4,0,0.6
"ind_20","Attitudes to gambling harm","Know what to do to help a friend or family member","adults","Pacific",72.6,NA,60.4,47.4,64.7,50.7,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,0.5,0
"ind_20","Attitudes to gambling harm","Know what to do to help a friend or family member","adults","Asian",66.3,NA,55,35.8,36.7,44.3,NA,NA,NA,NA,NA,NA,NA,0,NA,0.2,0.3,0.2
"ind_20","Attitudes to gambling harm","Know what to do to help a friend or family member","adults","European/Other",72,NA,64.1,46.7,63.1,58.9,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0.1
"ind_20","Attitudes to gambling harm","Know what to do to help a friend or family member","adults","Least (1-3)",71.4,NA,70.5,41.7,61,57.7,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0.4
"ind_20","Attitudes to gambling harm","Know what to do to help a friend or family member","adults","Mid (4-7)",71.5,NA,61,47.7,58.8,56.9,NA,NA,NA,NA,NA,NA,NA,0,NA,0.3,0,0.5
"ind_20","Attitudes to gambling harm","Know what to do to help a friend or family member","adults","Most (8-10)",70,NA,52.3,45,59.7,53.2,NA,NA,NA,NA,NA,NA,NA,0,NA,0.8,0,0.1
"ind_20","Attitudes to gambling harm","Know what to do to help a friend or family member","adults","Non-gambler",NA,NA,51.1,35.7,53,44.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0
"ind_20","Attitudes to gambling harm","Know what to do to help a friend or family member","adults","Non-problem gambler",NA,NA,64.7,48.5,61.9,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0.7
"ind_20","Attitudes to gambling harm","Know what to do to help a friend or family member","adults","Low-risk gambler",NA,NA,68.8,61.6,64.2,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.9,0.9
"ind_20","Attitudes to gambling harm","Know what to do to help a friend or family member","adults","Moderate-risk or problem gambler",NA,NA,42,64.2,78.8,70.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.6,0.5
"ind_21","Attitudes to gambling harm","Concern with the level of gambling in the community","adults","Total",NA,NA,NA,52,53.4,43.8,48,NA,NA,NA,0.1,0,0.1,NA,NA,NA,NA,NA
"ind_21","Attitudes to gambling harm","Concern with the level of gambling in the community","adults","Men",NA,NA,NA,51.5,52.5,43.2,45.5,NA,NA,NA,0.1,0.1,0.5,NA,NA,NA,NA,NA
"ind_21","Attitudes to gambling harm","Concern with the level of gambling in the community","adults","Women",NA,NA,NA,52.5,54.2,44.4,50.3,NA,NA,NA,0.5,0.2,0,NA,NA,NA,NA,NA
"ind_21","Attitudes to gambling harm","Concern with the level of gambling in the community","adults","15-24",NA,NA,NA,45.3,48.9,41,46.9,NA,NA,NA,0.8,0.8,0.3,NA,NA,NA,NA,NA
"ind_21","Attitudes to gambling harm","Concern with the level of gambling in the community","adults","25-44",NA,NA,NA,52.4,52.3,45.5,45,NA,NA,NA,0.1,0.1,0.9,NA,NA,NA,NA,NA
"ind_21","Attitudes to gambling harm","Concern with the level of gambling in the community","adults","45-64",NA,NA,NA,57.2,60.7,47.7,53.8,NA,NA,NA,0.4,0.1,0.1,NA,NA,NA,NA,NA
"ind_21","Attitudes to gambling harm","Concern with the level of gambling in the community","adults","65+",NA,NA,NA,48.9,47.6,37,44.9,NA,NA,NA,0.3,0.5,0,NA,NA,NA,NA,NA
"ind_21","Attitudes to gambling harm","Concern with the level of gambling in the community","adults","Maori",NA,NA,NA,51.9,51.5,48.5,55.3,NA,NA,NA,0.4,0.4,0.1,NA,NA,NA,NA,NA
"ind_21","Attitudes to gambling harm","Concern with the level of gambling in the community","adults","Pacific",NA,NA,NA,60.5,62.5,54.2,52.2,NA,NA,NA,0.1,0.1,0.7,NA,NA,NA,NA,NA
"ind_21","Attitudes to gambling harm","Concern with the level of gambling in the community","adults","Asian",NA,NA,NA,60.3,53.2,46.2,44.4,NA,NA,NA,0,0.3,0.8,NA,NA,NA,NA,NA
"ind_21","Attitudes to gambling harm","Concern with the level of gambling in the community","adults","European/Other",NA,NA,NA,50.4,52.9,42.1,49.1,NA,NA,NA,0.6,0.2,0,NA,NA,NA,NA,NA
"ind_21","Attitudes to gambling harm","Concern with the level of gambling in the community","adults","Least (1-3)",NA,NA,NA,46.7,60.2,40.7,46.3,NA,NA,NA,1,0,0.3,NA,NA,NA,NA,NA
"ind_21","Attitudes to gambling harm","Concern with the level of gambling in the community","adults","Mid (4-7)",NA,NA,NA,54.4,48.7,44,48.6,NA,NA,NA,0.1,1,0.1,NA,NA,NA,NA,NA
"ind_21","Attitudes to gambling harm","Concern with the level of gambling in the community","adults","Most (8-10)",NA,NA,NA,53.4,52.8,47.3,49.8,NA,NA,NA,0.3,0.5,0.5,NA,NA,NA,NA,NA
"ind_21","Attitudes to gambling harm","Concern with the level of gambling in the community","adults","Non-gambler",NA,NA,NA,50.4,50.8,44.2,41.4,NA,NA,NA,0,0,0.4,NA,NA,NA,NA,NA
"ind_21","Attitudes to gambling harm","Concern with the level of gambling in the community","adults","Non-problem gambler",NA,NA,NA,52.2,53.6,43.1,51.2,NA,NA,NA,0.7,0.4,0,NA,NA,NA,NA,NA
"ind_21","Attitudes to gambling harm","Concern with the level of gambling in the community","adults","Low-risk gambler",NA,NA,NA,60.8,62.1,49.9,42.2,NA,NA,NA,0.2,0.1,0.5,NA,NA,NA,NA,NA
"ind_21","Attitudes to gambling harm","Concern with the level of gambling in the community","adults","Moderate-risk or problem gambler",NA,NA,NA,59.1,72,54.1,66,NA,NA,NA,0.7,0.7,0.4,NA,NA,NA,NA,NA
"ind_22","Gambling harm","‘Checked in’ about gambling","adults have gambled in the last 12 months","Total",NA,NA,NA,NA,5.1,4.5,4.4,NA,NA,NA,NA,0.6,1,NA,NA,NA,NA,NA
"ind_22","Gambling harm","‘Checked in’ about gambling","adults have gambled in the last 12 months","Men",NA,NA,NA,NA,7.6,6.4,6,NA,NA,NA,NA,0.5,0.8,NA,NA,NA,NA,NA
"ind_22","Gambling harm","‘Checked in’ about gambling","adults have gambled in the last 12 months","Women",NA,NA,NA,NA,2.6,2.6,2.9,NA,NA,NA,NA,0.8,0.8,NA,NA,NA,NA,NA
"ind_22","Gambling harm","‘Checked in’ about gambling","adults have gambled in the last 12 months","15-24",NA,NA,NA,NA,5.3,5.8,7.2,NA,NA,NA,NA,0.8,0.8,NA,NA,NA,NA,NA
"ind_22","Gambling harm","‘Checked in’ about gambling","adults have gambled in the last 12 months","25-44",NA,NA,NA,NA,4.6,3.6,4.3,NA,NA,NA,NA,0.9,0.7,NA,NA,NA,NA,NA
"ind_22","Gambling harm","‘Checked in’ about gambling","adults have gambled in the last 12 months","45-64",NA,NA,NA,NA,6.4,5.1,4.4,NA,NA,NA,NA,0.3,0.6,NA,NA,NA,NA,NA
"ind_22","Gambling harm","‘Checked in’ about gambling","adults have gambled in the last 12 months","65+",NA,NA,NA,NA,3.5,3.9,3.3,NA,NA,NA,NA,0.9,0.8,NA,NA,NA,NA,NA
"ind_22","Gambling harm","‘Checked in’ about gambling","adults have gambled in the last 12 months","Maori",NA,NA,NA,NA,6.5,8.5,8,NA,NA,NA,NA,0.6,0.9,NA,NA,NA,NA,NA
"ind_22","Gambling harm","‘Checked in’ about gambling","adults have gambled in the last 12 months","Pacific",NA,NA,NA,NA,12.3,9.4,9.8,NA,NA,NA,NA,0.6,0.9,NA,NA,NA,NA,NA
"ind_22","Gambling harm","‘Checked in’ about gambling","adults have gambled in the last 12 months","Asian",NA,NA,NA,NA,7.8,9.4,4.6,NA,NA,NA,NA,0.5,0.2,NA,NA,NA,NA,NA
"ind_22","Gambling harm","‘Checked in’ about gambling","adults have gambled in the last 12 months","European/Other",NA,NA,NA,NA,3.8,3.5,3.5,NA,NA,NA,NA,0.9,1,NA,NA,NA,NA,NA
"ind_22","Gambling harm","‘Checked in’ about gambling","adults have gambled in the last 12 months","Least (1-3)",NA,NA,NA,NA,2.8,2.6,2.3,NA,NA,NA,NA,0.7,0.8,NA,NA,NA,NA,NA
"ind_22","Gambling harm","‘Checked in’ about gambling","adults have gambled in the last 12 months","Mid (4-7)",NA,NA,NA,NA,4.4,5.2,5.6,NA,NA,NA,NA,0.6,0.9,NA,NA,NA,NA,NA
"ind_22","Gambling harm","‘Checked in’ about gambling","adults have gambled in the last 12 months","Most (8-10)",NA,NA,NA,NA,9.9,5.6,5.3,NA,NA,NA,NA,0.1,0.8,NA,NA,NA,NA,NA
"ind_22","Gambling harm","‘Checked in’ about gambling","adults have gambled in the last 12 months","Non-problem gambler",NA,NA,NA,NA,3,2.2,2.2,NA,NA,NA,NA,0.4,0.9,NA,NA,NA,NA,NA
"ind_22","Gambling harm","‘Checked in’ about gambling","adults have gambled in the last 12 months","Low-risk gambler",NA,NA,NA,NA,19,19.6,13.1,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA
"ind_22","Gambling harm","‘Checked in’ about gambling","adults have gambled in the last 12 months","Moderate-risk or problem gambler",NA,NA,NA,NA,54.9,69.5,58.2,NA,NA,NA,NA,0.9,0.5,NA,NA,NA,NA,NA
"ind_26","Gaming machines and pokies","Spent more than $25 on playing gaming machines/pokies","adults","Total",NA,NA,NA,NA,8.1,4.4,5.5,NA,NA,NA,NA,0,0.2,NA,NA,NA,NA,NA
"ind_26","Gaming machines and pokies","Spent more than $25 on playing gaming machines/pokies","adults","Men",NA,NA,NA,NA,8.2,4.8,6.1,NA,NA,NA,NA,0.2,0.4,NA,NA,NA,NA,NA
"ind_26","Gaming machines and pokies","Spent more than $25 on playing gaming machines/pokies","adults","Women",NA,NA,NA,NA,8,4.1,5,NA,NA,NA,NA,0,0.4,NA,NA,NA,NA,NA
"ind_26","Gaming machines and pokies","Spent more than $25 on playing gaming machines/pokies","adults","15-24",NA,NA,NA,NA,6.7,3.4,6.2,NA,NA,NA,NA,0.9,0.4,NA,NA,NA,NA,NA
"ind_26","Gaming machines and pokies","Spent more than $25 on playing gaming machines/pokies","adults","25-44",NA,NA,NA,NA,11.4,5.9,5.1,NA,NA,NA,NA,0,0.6,NA,NA,NA,NA,NA
"ind_26","Gaming machines and pokies","Spent more than $25 on playing gaming machines/pokies","adults","45-64",NA,NA,NA,NA,6.9,4.7,5.6,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA
"ind_26","Gaming machines and pokies","Spent more than $25 on playing gaming machines/pokies","adults","65+",NA,NA,NA,NA,6,2.4,5.5,NA,NA,NA,NA,0.8,0,NA,NA,NA,NA,NA
"ind_26","Gaming machines and pokies","Spent more than $25 on playing gaming machines/pokies","adults","Maori",NA,NA,NA,NA,10.3,7.1,8.8,NA,NA,NA,NA,0.6,0.4,NA,NA,NA,NA,NA
"ind_26","Gaming machines and pokies","Spent more than $25 on playing gaming machines/pokies","adults","Pacific",NA,NA,NA,NA,11.4,6.4,7.1,NA,NA,NA,NA,0.3,0.8,NA,NA,NA,NA,NA
"ind_26","Gaming machines and pokies","Spent more than $25 on playing gaming machines/pokies","adults","Asian",NA,NA,NA,NA,3.5,4.5,2.8,NA,NA,NA,NA,0.8,0.5,NA,NA,NA,NA,NA
"ind_26","Gaming machines and pokies","Spent more than $25 on playing gaming machines/pokies","adults","European/Other",NA,NA,NA,NA,8.5,4.3,5.4,NA,NA,NA,NA,0,0.3,NA,NA,NA,NA,NA
"ind_26","Gaming machines and pokies","Spent more than $25 on playing gaming machines/pokies","adults","Least (1-3)",NA,NA,NA,NA,5.9,4.2,3.9,NA,NA,NA,NA,0.2,0.9,NA,NA,NA,NA,NA
"ind_26","Gaming machines and pokies","Spent more than $25 on playing gaming machines/pokies","adults","Mid (4-7)",NA,NA,NA,NA,8.7,4.8,5.8,NA,NA,NA,NA,0.1,0.5,NA,NA,NA,NA,NA
"ind_26","Gaming machines and pokies","Spent more than $25 on playing gaming machines/pokies","adults","Most (8-10)",NA,NA,NA,NA,10.1,4.1,7,NA,NA,NA,NA,0.2,0,NA,NA,NA,NA,NA
"ind_26","Gaming machines and pokies","Spent more than $25 on playing gaming machines/pokies","adults","Non-problem gambler",NA,NA,NA,NA,10.2,4.1,6.3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"ind_26","Gaming machines and pokies","Spent more than $25 on playing gaming machines/pokies","adults","Low-risk gambler",NA,NA,NA,NA,16.1,30.2,16.8,NA,NA,NA,NA,0.9,0.1,NA,NA,NA,NA,NA
"ind_26","Gaming machines and pokies","Spent more than $25 on playing gaming machines/pokies","adults","Moderate-risk or problem gambler",NA,NA,NA,NA,53.4,51.8,52.5,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA
"ind_3","Gambling participation","Any NZ Lotto products","adults","Total",67.1,63.8,65.6,59.7,59.5,60.8,55.1,0,0,0,0,0,0,NA,NA,NA,NA,NA
"ind_3","Gambling participation","Any NZ Lotto products","adults","Men",68.9,63.8,65.2,57.9,58.3,61.5,55.2,0,0,0,0.4,0.3,0,NA,NA,NA,NA,NA
"ind_3","Gambling participation","Any NZ Lotto products","adults","Women",65.4,63.8,65.9,61.5,60.5,60.2,55,0,0,0,0,0,0,NA,NA,NA,NA,NA
"ind_3","Gambling participation","Any NZ Lotto products","adults","15-24",48.2,41.6,36.3,38.7,36.5,37.1,30.7,0,0.2,0.4,0.2,0.4,0.2,NA,NA,NA,NA,NA
